"Dátum";"Árfolyam";"NEÉ";"Kifizetett hozam";"Napi befjegy. forgalom";"Napi befjegy. forgalom változás(%)";"3 hónapos hozam";"6 hónapos hozam";"1 éves hozam";"3 éves hozam";"5 éves hozam";"10 éves hozam"
"2010/11/23";"1,664598";"13345572106";"0";"92101628,74";"0,69%";"2,94%";"3,62%";"9,64%";"12,94%";"10,69%";""
"2010/11/22";"1,670692";"13301990690";"0";"87062402,08";"0,65%";"3,32%";"4,53%";"10,27%";"13,04%";"10,78%";""
"2010/11/19";"1,67046";"13213093202";"0";"123297929,35";"0,93%";"3,61%";"4,13%";"10,22%";"13,04%";"10,77%";""
"2010/11/18";"1,670492";"13090046026";"0";"114187685";"0,87%";"3,61%";"4,13%";"9,74%";"13,15%";"10,77%";""
"2010/11/17";"1,66389";"12924576074";"0";"49497173,94";"0,38%";"3,2%";"3,72%";"9,22%";"13%";"10,68%";""
"2010/11/16";"1,662585";"12864980890";"0";"112410392,44";"0,87%";"3,03%";"3,74%";"9,27%";"12,97%";"10,67%";""
"2010/11/15";"1,66923";"12803539820";"0";"92873902,78";"0,73%";"3,26%";"4,16%";"10,06%";"13,12%";"10,76%";""
"2010/11/12";"1,668708";"12706691050";"0";"126757001,53";"1%";"3,29%";"3,96%";"10,1%";"13,05%";"10,76%";""
"2010/11/11";"1,674369";"12622610782";"0";"149545939,93";"1,18%";"3,64%";"4,31%";"10,5%";"13,25%";"10,84%";""
"2010/11/10";"1,675987";"12485117991";"0";"161443250,6";"1,29%";"3,6%";"4,41%";"10,61%";"13,28%";"10,86%";""
"2010/11/09";"1,674687";"12314115730";"0";"104300708,32";"0,85%";"3,4%";"4,41%";"10,57%";"13,25%";"10,84%";""
"2010/11/08";"1,677949";"12233597625";"0";"107066414,4";"0,88%";"4,16%";"4,68%";"10,96%";"13,32%";"10,88%";""
"2010/11/05";"1,675681";"12110140383";"0";"160018981,48";"1,32%";"4,1%";"4,84%";"10,9%";"13,24%";"10,85%";""
"2010/11/04";"1,675307";"11947454220";"0";"91349955,82";"0,76%";"4,08%";"4,81%";"10,88%";"13,24%";"10,84%";""
"2010/11/03";"1,667821";"11803126036";"0";"70171041,17";"0,59%";"3,39%";"4,34%";"10,55%";"13,07%";"10,75%";""
"2010/11/02";"1,666008";"11720200720";"0";"91419906,89";"0,78%";"3,29%";"4,12%";"10,29%";"13,03%";"10,73%";""
"2010/10/29";"1,662596";"11604964961";"0";"53143434,1";"0,46%";"3,64%";"5,48%";"10,16%";"13,02%";"10,69%";""
"2010/10/28";"1,662184";"11548958925";"0";"24755288,81";"0,21%";"3,61%";"5,45%";"10,15%";"13,13%";"10,69%";""
"2010/10/27";"1,661894";"11522193017";"0";"38213973,12";"0,33%";"3,48%";"5,43%";"9,82%";"13,12%";"10,69%";""
"2010/10/26";"1,662385";"11487371940";"0";"61128352,62";"0,53%";"3,2%";"5,34%";"9,6%";"13,13%";"10,7%";""
"2010/10/25";"1,662186";"11424875780";"0";"382608386,15";"3,35%";"3,19%";"5,32%";"9,64%";"13,18%";"10,67%";""
"2010/10/22";"1,661755";"11039404166";"0";"43420504,41";"0,39%";"3,57%";"4,59%";"9,61%";"13,2%";"10,67%";""
"2010/10/21";"1,659589";"10981651043";"0";"32667523,1";"0,3%";"3,43%";"4,46%";"9,4%";"13,15%";"10,64%";""
"2010/10/20";"1,658913";"10944523673";"0";"30420035,47";"0,28%";"3,47%";"4,41%";"9,36%";"13,14%";"10,64%";""
"2010/10/19";"1,655357";"10890708467";"0";"122923195,69";"1,13%";"3,25%";"4,32%";"9,83%";"13,06%";"10,6%";""
"2010/10/18";"1,659847";"10796991875";"0";"384721256,31";"3,56%";"2,59%";"4,62%";"10,17%";"13,08%";"10,66%";""
"2010/10/15";"1,657782";"10399316811";"0";"77196833,78";"0,74%";"2,56%";"4,8%";"9,9%";"12,89%";"";""
"2010/10/14";"1,656857";"10316360498";"0";"51732587,82";"0,5%";"2,51%";"4,74%";"10,39%";"12,87%";"";""
"2010/10/13";"1,656769";"10264082729";"0";"71497381,52";"0,7%";"1,91%";"4,73%";"10,41%";"12,87%";"";""
"2010/10/12";"1,651972";"10163073791";"0";"50694739,25";"0,5%";"1,38%";"4,28%";"10,74%";"12,76%";"";""
"2010/10/11";"1,651235";"10107867581";"0";"21612202,04";"0,21%";"1,35%";"4,11%";"10,86%";"12,79%";"";""
"2010/10/08";"1,650961";"10084581702";"0";"42354910,73";"0,42%";"1,84%";"4,8%";"10,79%";"12,89%";"";""
"2010/10/07";"1,649215";"10031606475";"0";"40407661,22";"0,4%";"1,73%";"4,69%";"10,94%";"12,86%";"";""
"2010/10/06";"1,64897";"9989714566";"0";"46933212,27";"0,47%";"1,83%";"4,68%";"10,98%";"12,86%";"";""
"2010/10/05";"1,648797";"9941738217";"0";"55118962,14";"0,55%";"1,84%";"4,51%";"11,09%";"12,85%";"";""
"2010/10/04";"1,64272";"9850179969";"0";"14725525,37";"0,15%";"1,55%";"4,13%";"10,93%";"12,78%";"";""
"2010/10/01";"1,644482";"9846004063";"0";"16356674,65";"0,17%";"1,79%";"4,5%";"10,45%";"12,83%";"";""
"2010/09/30";"1,643577";"9824237885";"0";"45367378,19";"0,46%";"1,73%";"4,44%";"10,39%";"12,86%";"";""
"2010/09/29";"1,646217";"9794577844";"0";"79112485,68";"0,81%";"1,8%";"4,61%";"10,41%";"12,92%";"";""
"2010/09/28";"1,64639";"9716486351";"0";"49243538,73";"0,51%";"1,88%";"4,74%";"10,34%";"12,92%";"";""
"2010/09/27";"1,645351";"9661142031";"0";"34654353,8";"0,36%";"1,81%";"4,85%";"10,47%";"12,88%";"";""
"2010/09/22";"1,642104";"9607490390";"0";"33273224,06";"0,35%";"2,05%";"4,76%";"10,55%";"12,92%";"";""
"2010/09/21";"1,643272";"9581027140";"0";"17806540,37";"0,19%";"2,09%";"4,94%";"10,59%";"12,95%";"";""
"2010/09/20";"1,643968";"9567271056";"0";"50025618,75";"0,52%";"1,97%";"5,06%";"10,73%";"13%";"";""
"2010/09/17";"1,637985";"9482608705";"0";"87849270,25";"0,93%";"1,31%";"4,9%";"10,28%";"13,13%";"";""
"2010/09/16";"1,639093";"9401114434";"0";"126313197,21";"1,34%";"1,38%";"4,97%";"11,03%";"13,09%";"";""
"2010/09/14";"1,636015";"9257384386";"0";"25910689,17";"0,28%";"1,37%";"4,68%";"11,46%";"13,02%";"";""
"2010/09/13";"1,636275";"9232940788";"0";"81965808,62";"0,89%";"1,39%";"4,88%";"11,21%";"13,06%";"";""
"2010/09/10";"1,632012";"9127133873";"0";"29116943,02";"0,32%";"1,85%";"4,83%";"11,17%";"13,1%";"";""
"2010/09/09";"1,6296";"9084570695";"0";"56726570,88";"0,62%";"1,7%";"4,67%";"10,78%";"13,02%";"";""
"2010/09/08";"1,627749";"9017589743";"0";"30421718,15";"0,34%";"1,75%";"4,55%";"10,54%";"12,98%";"";""
"2010/09/07";"1,624746";"8970587787";"0";"210796,17";"0%";"1,58%";"4,43%";"10,64%";"12,91%";"";""
"2010/09/06";"1,62858";"8991544869";"0";"12894859,08";"0,14%";"1,75%";"4,73%";"11,03%";"12,91%";"";""
"2010/09/03";"1,628253";"8976847201";"0";"7089225,24";"0,08%";"2,21%";"5,09%";"11,04%";"12,98%";"";""
"2010/09/02";"1,623256";"8942230386";"0";"6207424,21";"0,07%";"1,9%";"4,77%";"11%";"12,85%";"";""
"2010/09/01";"1,620536";"8921049364";"0";"19730873,94";"0,22%";"1,16%";"4,59%";"10,54%";"12,78%";"";""
"2010/08/31";"1,616578";"8879577894";"0";"11897547,19";"0,13%";"1,17%";"4,67%";"10,14%";"12,69%";"";""
"2010/08/30";"1,616434";"8866890440";"0";"31008842,13";"0,35%";"1,18%";"4,75%";"10,13%";"12,74%";"";""
"2010/08/27";"1,617743";"8843036959";"0";"11337425,59";"0,13%";"0,85%";"5,22%";"10,12%";"12,67%";"";""
"2010/08/26";"1,615134";"8817456292";"0";"61613565,33";"0,7%";"0,69%";"5,05%";"9,8%";"12,68%";"";""
"2010/08/24";"1,616998";"8765947703";"0";"19451983,01";"0,22%";"1,17%";"5,22%";"10,19%";"12,73%";"";""
"2010/08/23";"1,61228";"8720975610";"0";"18452506,6";"0,21%";"0,83%";"4,73%";"11,56%";"12,61%";"";""
"2010/08/19";"1,612324";"8702760600";"0";"29377172,96";"0,34%";"0,51%";"4,57%";"11,57%";"12,8%";"";""
"2010/08/18";"1,613695";"8680758625";"0";"53798490,66";"0,62%";"0,69%";"4,66%";"11,97%";"12,83%";"";""
"2010/08/17";"1,616596";"8642469144";"0";"33431160,28";"0,39%";"0,87%";"4,93%";"12,45%";"12,9%";"";""
"2010/08/16";"1,614679";"8598829171";"0";"32719411,36";"0,38%";"0,58%";"4,93%";"11,8%";"12,86%";"";""
"2010/08/13";"1,615619";"8571096598";"0";"19553073,86";"0,23%";"0,65%";"5,29%";"11,69%";"12,71%";"";""
"2010/08/12";"1,617743";"8562785951";"0";"19558932,59";"0,23%";"0,78%";"5,43%";"12,6%";"12,77%";"";""
"2010/08/11";"1,619682";"8553466789";"0";"45155012,66";"0,53%";"0,98%";"5,56%";"12,58%";"12,81%";"";""
"2010/08/10";"1,610945";"8462415656";"0";"30562904,05";"0,36%";"0,5%";"5,01%";"11,66%";"12,61%";"";""
"2010/08/09";"1,614252";"8449161932";"0";"27396720,03";"0,32%";"0,82%";"5,04%";"12,07%";"12,64%";"";""
"2010/08/06";"1,609657";"8397792492";"0";"27505258,62";"0,33%";"0,71%";"4,57%";"11,7%";"12,6%";"";""
"2010/08/05";"1,613148";"8388440587";"0";"-3831878,98";"-0,05%";"0,92%";"4,8%";"11,63%";"12,68%";"";""
"2010/08/04";"1,612881";"8390883420";"0";"65443474,32";"0,78%";"0,8%";"4,78%";"11,73%";"12,67%";"";""
"2010/08/03";"1,611034";"8315906020";"0";"17967897,04";"0,22%";"1,48%";"4,63%";"11,67%";"12,63%";"";""
"2010/08/02";"1,609934";"8292272363";"0";"21799192,49";"0,26%";"1,86%";"4,26%";"12,01%";"12,64%";"";""
"2010/07/30";"1,604221";"8241124630";"0";"27232160,78";"0,33%";"1,77%";"4,35%";"11,87%";"12,45%";"";""
"2010/07/29";"1,606007";"8223037102";"0";"102126177,55";"1,24%";"1,89%";"4,47%";"12,02%";"12,48%";"";""
"2010/07/27";"1,610854";"8145420192";"0";"25760280,63";"0,32%";"2,07%";"4,76%";"12,15%";"12,6%";"";""
"2010/07/26";"1,609382";"8112240158";"0";"74549266,36";"0,92%";"1,56%";"4,65%";"12,04%";"12,49%";"";""
"2010/07/23";"1,604502";"8013318846";"0";"31175142,16";"0,39%";"0,99%";"4,35%";"11,89%";"12,26%";"";""
"2010/07/22";"1,603249";"7975910227";"0";"63824827,91";"0,8%";"0,91%";"4,27%";"12,27%";"12,28%";"";""
"2010/07/21";"1,603215";"7911917608";"0";"57604489,99";"0,73%";"1,03%";"4,27%";"12,46%";"12,28%";"";""
"2010/07/20";"1,617954";"7926520976";"0";"77199473,57";"0,97%";"1,98%";"5,59%";"13,86%";"12,63%";"";""
"2010/07/19";"1,613197";"7826243453";"0";"220575182,14";"2,82%";"1,67%";"5,25%";"13,52%";"12,49%";"";""
"2010/07/16";"1,616347";"7620519436";"0";"95528934,91";"1,25%";"2,18%";"5,48%";"13,64%";"12,67%";"";""
"2010/07/15";"1,625723";"7568640974";"0";"32482558,31";"0,43%";"2,77%";"6,09%";"15,11%";"12,92%";"";""
"2010/07/14";"1,629436";"7553370300";"0";"4107487,25";"0,05%";"2,85%";"6,33%";"16,17%";"13,01%";"";""
"2010/07/13";"1,629194";"7548141614";"0";"22335223,79";"0,3%";"2,72%";"6,1%";"16,93%";"13%";"";""
"2010/07/12";"1,620478";"7485544194";"0";"23745824,9";"0,32%";"2,55%";"5,64%";"16,72%";"12,84%";"";""
"2010/07/09";"1,62111";"7464708533";"0";"51078320,44";"0,68%";"2,91%";"5,76%";"16,76%";"12,86%";"";""
"2010/07/08";"1,619316";"7405425925";"0";"65761097,56";"0,89%";"2,79%";"5,64%";"17,28%";"12,82%";"";""
"2010/07/07";"1,618958";"7338042167";"0";"62008149,43";"0,85%";"2,62%";"5,62%";"16,84%";"12,81%";"";""
"2010/07/06";"1,61764";"7270110570";"0";"26577015,1";"0,37%";"2,54%";"5,78%";"17,07%";"12,78%";"";""
"2010/07/05";"1,615999";"7236185419";"0";"66088666,39";"0,91%";"2,6%";"6,03%";"16,53%";"12,74%";"";""
"2010/07/02";"1,615565";"7168171119";"0";"9057527,54";"0,13%";"2,66%";"6,43%";"16,82%";"12,88%";"";""
"2010/07/01";"1,617176";"7166252476";"0";"32133377,27";"0,45%";"2,77%";"6,54%";"17,52%";"13%";"";""
"2010/06/30";"1,615989";"7128882687";"0";"37419228,21";"0,52%";"2,81%";"6,46%";"18,13%";"12,97%";"";""
"2010/06/29";"1,616118";"7092029551";"0";"103074677,34";"1,45%";"2,99%";"6,47%";"19,38%";"12,98%";"";""
"2010/06/28";"1,61536";"6985676878";"0";"31174307,31";"0,45%";"3,01%";"6,36%";"19,3%";"12,98%";"";""
"2010/06/25";"1,61469";"6951618064";"0";"78363004,84";"1,13%";"3,01%";"6,45%";"19,75%";"12,98%";"";""
"2010/06/24";"1,609123";"6849557996";"0";"35714397,44";"0,52%";"2,66%";"6,08%";"19,45%";"13,12%";"";""
"2010/06/23";"1,60964";"6816032839";"0";"76712549,16";"1,13%";"2,8%";"6,11%";"19,58%";"13,13%";"";""
"2010/06/22";"1,612262";"6750298209";"0";"3268856,02";"0,05%";"3,04%";"6,29%";"19,74%";"13,19%";"";""
"2010/06/21";"1,616625";"6765287731";"0";"67743628,95";"1%";"3,48%";"6,57%";"20,12%";"13,14%";"";""
"2010/06/18";"1,616759";"6698099253";"0";"3149590,48";"0,05%";"3,54%";"6,71%";"20,17%";"13,12%";"";""
"2010/06/17";"1,615826";"6691086138";"0";"2305779,57";"0,03%";"3,48%";"6,65%";"20,13%";"13,23%";"";""
"2010/06/16";"1,613897";"6680795181";"0";"60335271,38";"0,9%";"3,27%";"6,53%";"19,99%";"13,18%";"";""
"2010/06/15";"1,613836";"6620209678";"0";"90019817,34";"1,36%";"3,44%";"6,5%";"20,01%";"13,18%";"";""
"2010/06/14";"1,607362";"6503993612";"0";"39527080,19";"0,61%";"3,24%";"5,95%";"19,42%";"13,14%";"";""
"2010/06/11";"1,6024";"6444510428";"0";"382981652,15";"5,94%";"2,92%";"5,62%";"19,05%";"13,08%";"";""
"2010/06/10";"1,59977";"6051580061";"0";"116325309,51";"1,92%";"2,76%";"5,45%";"18,89%";"13,04%";"";""
"2010/06/09";"1,599437";"5934019299";"0";"75716783,15";"1,28%";"2,8%";"5,43%";"18,89%";"13,04%";"";""
"2010/06/08";"1,60055";"5862379132";"0";"12336069,53";"0,21%";"2,92%";"5,54%";"18,99%";"13,06%";"";""
"2010/06/07";"1,598966";"5844253510";"0";"4257209,82";"0,07%";"3,03%";"5,49%";"18,96%";"12,96%";"";""
"2010/06/04";"1,593005";"5818224594";"0";"15580985,6";"0,27%";"2,82%";"4,99%";"18,52%";"12,58%";"";""
"2010/06/03";"1,602028";"5835510582";"0";"62517751,59";"1,07%";"3,4%";"5,58%";"19,2%";"12,8%";"";""
"2010/06/02";"1,597946";"5758283127";"0";"40951497,57";"0,71%";"3,46%";"5,31%";"18,64%";"12,7%";"";""
"2010/06/01";"1,597536";"5715864680";"0";"21997002,38";"0,38%";"3,52%";"5,06%";"19,28%";"12,69%";"";""
"2010/05/31";"1,605149";"5721001598";"0";"44717630,47";"0,78%";"4,07%";"5,59%";"19,84%";"12,92%";"";""
"2010/05/28";"1,604074";"5672482448";"0";"18891182,01";"0,33%";"4,33%";"5,67%";"20,23%";"12,96%";"";""
"2010/05/27";"1,606521";"5662215767";"0";"13120094,83";"0,23%";"4,49%";"5,83%";"20,5%";"13,01%";"";""
"2010/05/26";"1,59833";"5620293221";"0";"196564266,43";"3,5%";"4,01%";"5,29%";"19,65%";"12,82%";"";""
"2010/05/25";"1,598989";"5425965187";"0";"73496336,04";"1,35%";"3,87%";"5,19%";"19,73%";"12,84%";"";""
"2010/05/21";"1,604205";"5369928932";"0";"78045890,36";"1,45%";"4,04%";"5,88%";"20,04%";"13,1%";"";""
"2010/05/19";"1,602588";"5286548951";"0";"41082140,19";"0,78%";"4,02%";"5,77%";"19,69%";"13,07%";"";""
"2010/05/18";"1,605292";"5254317334";"0";"19439920,55";"0,37%";"4,32%";"5,92%";"19,97%";"13,13%";"";""
"2010/05/17";"1,61066";"5252382529";"0";"32447144,62";"0,62%";"4,76%";"5,81%";"20,4%";"13,21%";"";""
"2010/05/14";"1,605213";"5202282380";"0";"11895626,73";"0,23%";"4,61%";"5,84%";"19,99%";"13,02%";"";""
"2010/05/13";"1,603914";"5186186493";"0";"8464744,09";"0,16%";"4,53%";"5,76%";"19,89%";"13,07%";"";""
"2010/05/12";"1,602921";"5174516167";"0";"18188870,69";"0,35%";"4,49%";"5,69%";"19,84%";"13,04%";"";""
"2010/05/11";"1,601133";"5150575601";"0";"19543603,17";"0,38%";"4,18%";"5,65%";"19,73%";"13%";"";""
"2010/05/10";"1,599981";"5127340269";"0";"16193258,3";"0,32%";"4,1%";"5,59%";"19,7%";"12,91%";"";""
"2010/05/07";"1,598383";"5106042192";"0";"120282,72";"0%";"3,84%";"5,7%";"19,59%";"12,87%";"";""
"2010/05/06";"1,600119";"5111467439";"0";"62650701,7";"1,23%";"3,95%";"5,82%";"19,42%";"12,98%";"";""
"2010/05/05";"1,587572";"5009227492";"0";"46851729,23";"0,94%";"3,1%";"4,99%";"18,66%";"12,68%";"";""
"2010/05/04";"1,580488";"4940232849";"0";"33692074,28";"0,68%";"2,35%";"4,6%";"18,05%";"12,52%";"";""
"2010/05/03";"1,576251";"4893387234";"0";"20402060,12";"0,42%";"2,01%";"4,32%";"18,75%";"12,52%";"";""
"2010/04/30";"1,576287";"4873096468";"0";"18826741,73";"0,39%";"2,54%";"4,39%";"18,75%";"12,58%";"";""
"2010/04/29";"1,57807";"4859760581";"0";"48088106,15";"0,99%";"2,65%";"4,51%";"19,24%";"12,62%";"";""
"2010/04/28";"1,578256";"4812239605";"0";"26257318,66";"0,55%";"2,64%";"4,52%";"19,86%";"12,62%";"";""
"2010/04/27";"1,584663";"4805411193";"0";"19811039,75";"0,41%";"3,05%";"5%";"19,93%";"12,78%";"";""
"2010/04/26";"1,590921";"4804498989";"0";"8411657,35";"0,18%";"3,41%";"5,43%";"20,42%";"12,92%";"";""
"2010/04/23";"1,588779";"4789629928";"0";"9545937,2";"0,2%";"3,33%";"4,8%";"20,78%";"12,87%";"";""
"2010/04/22";"1,586876";"4774358525";"0";"22187458,82";"0,46%";"3,2%";"4,67%";"21,07%";"12,84%";"";""
"2010/04/21";"1,5865";"4751045070";"0";"21839580,87";"0,46%";"3,53%";"4,65%";"21,02%";"12,83%";"";""
"2010/04/20";"1,586701";"4729804651";"0";"27963078,33";"0,59%";"3,52%";"4,66%";"21,51%";"12,83%";"";""
"2010/04/19";"1,582079";"4688145286";"0";"53310366,77";"1,14%";"3,14%";"4,29%";"19,96%";"12,79%";"";""
"2010/04/16";"1,581894";"4634292946";"0";"4485368,24";"0,1%";"3,23%";"4,99%";"20,23%";"12,8%";"";""
"2010/04/15";"1,584229";"4636641538";"0";"106452170,36";"2,3%";"3,38%";"5,15%";"20,8%";"12,92%";"";""
"2010/04/14";"1,586112";"4535573909";"0";"41505621,78";"0,92%";"3,29%";"5,27%";"21,49%";"12,96%";"";""
"2010/04/13";"1,580199";"4477314473";"0";"36976901,15";"0,83%";"3,02%";"4,76%";"21,12%";"12,82%";"";""
"2010/04/12";"1,578872";"4436608720";"0";"46272097,25";"1,04%";"2,98%";"5,2%";"21,02%";"12,81%";"";""
"2010/04/09";"1,575292";"4380381791";"0";"157902702,23";"3,6%";"2,77%";"5,76%";"20,79%";"12,91%";"";""
"2010/04/07";"1,577622";"4228724519";"0";"47172671,43";"1,12%";"3,17%";"5,92%";"22,65%";"12,97%";"";""
"2010/04/06";"1,575098";"4174861882";"0";"10421069,5";"0,25%";"3,35%";"5,7%";"21,99%";"12,91%";"";""
"2010/04/02";"1,57364";"4160585970";"0";"27545169,48";"0,66%";"3,67%";"6,27%";"22,2%";"12,96%";"";""
"2010/04/01";"1,571873";"4128399915";"0";"-12099718,2";"-0,29%";"3,55%";"6,15%";"23,45%";"12,93%";"";""
"2010/03/31";"1,569203";"4133466537";"0";"11852851,79";"0,29%";"3,37%";"5,97%";"23,98%";"12,87%";"";""
"2010/03/30";"1,568169";"4118897817";"0";"4856977,82";"0,12%";"3,26%";"5,32%";"24,35%";"12,84%";"";""
"2010/03/29";"1,567523";"4112346079";"0";"20516619,21";"0,5%";"3,28%";"5,28%";"22,79%";"12,86%";"";""
"2010/03/26";"1,567484";"4091727655";"0";"17426611,87";"0,43%";"3,33%";"5,24%";"22,3%";"12,76%";"";""
"2010/03/25";"1,565863";"4070087640";"0";"37065028,97";"0,91%";"3,23%";"5,13%";"22,77%";"12,74%";"";""
"2010/03/24";"1,564736";"4030119920";"0";"29253373,69";"0,73%";"3,15%";"5,06%";"22,9%";"12,71%";"";""
"2010/03/23";"1,562211";"3994410385";"0";"6466539,33";"0,16%";"2,99%";"4,92%";"21,89%";"12,65%";"";""
"2010/03/22";"1,55949";"3980997796";"0";"15600736,03";"0,39%";"2,87%";"4,81%";"23,5%";"12,61%";"";""
"2010/03/19";"1,561421";"3970307115";"0";"24503037,96";"0,62%";"3,06%";"5,17%";"23,82%";"12,67%";"";""
"2010/03/18";"1,562861";"3949443043";"0";"9076308,41";"0,23%";"3,16%";"5,27%";"23,73%";"12,89%";"";""
"2010/03/17";"1,560206";"3933672810";"0";"34947578,4";"0,89%";"2,96%";"5,09%";"23,93%";"12,83%";"";""
"2010/03/12";"1,556873";"3890396555";"0";"32539509,45";"0,84%";"2,62%";"5,82%";"24%";"12,67%";"";""
"2010/03/11";"1,555857";"3855339446";"0";"8564976,12";"0,22%";"2,55%";"5,75%";"22,64%";"12,68%";"";""
"2010/03/10";"1,555086";"3844868213";"0";"17805950,83";"0,46%";"2,55%";"5,69%";"22,58%";"12,67%";"";""
"2010/03/09";"1,551953";"3819351958";"0";"50367024,36";"1,32%";"2,39%";"5,71%";"22,33%";"12,59%";"";""
"2010/03/08";"1,550654";"3765830256";"0";"18650715,82";"0,5%";"2,28%";"5,41%";"21,61%";"12,63%";"";""
"2010/03/05";"1,549358";"3744047736";"0";"1002240,69";"0,03%";"2,11%";"5,63%";"22,38%";"12,74%";"";""
"2010/03/04";"1,544448";"3731183580";"0";"-52060,86";"-0%";"1,79%";"5,3%";"21,93%";"12,59%";"";""
"2010/03/03";"1,543176";"3728162613";"0";"11381786,76";"0,31%";"1,49%";"5,21%";"22,24%";"12,56%";"";""
"2010/03/02";"1,542329";"3714740804";"0";"3513093,85";"0,09%";"1,45%";"5,18%";"22,22%";"12,54%";"";""
"2010/03/01";"1,539819";"3705188025";"0";"6582413,62";"0,18%";"1,31%";"5,3%";"22,73%";"12,5%";"";""
"2010/02/26";"1,537541";"3693133914";"0";"6871670,45";"0,19%";"1,29%";"4,76%";"22,96%";"12,53%";"";""
"2010/02/25";"1,536732";"3684322662";"0";"3092328,59";"0,08%";"1,23%";"4,7%";"23,11%";"12,53%";"";""
"2010/02/24";"1,539402";"3687626299";"0";"2373930,98";"0,06%";"1,27%";"4,89%";"22,71%";"12,59%";"";""
"2010/02/23";"1,538795";"3683799240";"0";"10809285,94";"0,29%";"1,18%";"4,74%";"23,81%";"12,58%";"";""
"2010/02/22";"1,541191";"3678709029";"0";"3649467,54";"0,1%";"1,46%";"4,78%";"23,25%";"12,62%";"";""
"2010/02/19";"1,541871";"3676681061";"0";"6162830,7";"0,17%";"1,76%";"6,69%";"23,3%";"12,64%";"";""
"2010/02/18";"1,540689";"3667704407";"0";"19917487,74";"0,54%";"1,69%";"6,61%";"22,83%";"12,65%";"";""
"2010/02/17";"1,538766";"3643233960";"0";"12899367,95";"0,35%";"1,53%";"6,48%";"21,91%";"12,6%";"";""
"2010/02/16";"1,537405";"3627123652";"0";"23234473,28";"0,64%";"1%";"6,38%";"21,88%";"12,57%";"";""
"2010/02/15";"1,534381";"3596800506";"0";"2168756,46";"0,06%";"0,72%";"6,17%";"22,03%";"12,48%";"";""
"2010/02/12";"1,534441";"3594772313";"0";"19727772,87";"0,55%";"1,18%";"6,24%";"22,08%";"12,56%";"";""
"2010/02/11";"1,534064";"3574166180";"0";"13359290,8";"0,37%";"1,15%";"6,22%";"22,46%";"12,52%";"";""
"2010/02/10";"1,536844";"3567259712";"0";"4949829,94";"0,14%";"1,4%";"6,41%";"23,21%";"12,59%";"";""
"2010/02/09";"1,53691";"3562462866";"0";"11938148,96";"0,34%";"1,42%";"6,25%";"23,49%";"12,59%";"";""
"2010/02/08";"1,537811";"3552606181";"0";"15173649,54";"0,43%";"1,49%";"7,03%";"23,25%";"12,62%";"";""
"2010/02/05";"1,539284";"3540820879";"0";"20590883,26";"0,58%";"1,79%";"6,86%";"22,31%";"12,7%";"";""
"2010/02/04";"1,539773";"3521348303";"0";"-83056604,94";"-2,36%";"1,82%";"6,9%";"21,87%";"12,73%";"";""
"2010/02/03";"1,54421";"3614791338";"0";"6486303,29";"0,18%";"2,2%";"7,21%";"22,19%";"12,83%";"";""
"2010/02/02";"1,545174";"3610557582";"0";"5678469,81";"0,16%";"2,27%";"7,23%";"22,74%";"12,86%";"";""
"2010/02/01";"1,540366";"3593662085";"0";"23564040,07";"0,66%";"2,1%";"6,6%";"22,15%";"12,78%";"";""
"2010/01/29";"1,537284";"3562954910";"0";"5945048,43";"0,17%";"1,81%";"6,95%";"23,16%";"12,72%";"";""
"2010/01/28";"1,537606";"3557754914";"0";"-55360663,82";"-1,56%";"1,83%";"6,98%";"23,28%";"12,75%";"";""
"2010/01/27";"1,537825";"3613630191";"0";"-7633182,61";"-0,21%";"1,89%";"6,99%";"23,44%";"12,75%";"";""
"2010/01/26";"1,538449";"3622732766";"0";"-10137,66";"-0%";"1,95%";"7,29%";"23,24%";"12,77%";"";""
"2010/01/25";"1,537841";"3621311184";"0";"503562,16";"0,01%";"1,62%";"7,26%";"23,16%";"12,7%";"";""
"2010/01/22";"1,537618";"3620282574";"0";"5616325,04";"0,16%";"1,42%";"7,05%";"23,49%";"12,64%";"";""
"2010/01/21";"1,532342";"3602263312";"0";"6308232,61";"0,18%";"1,08%";"6,68%";"23%";"12,51%";"";""
"2010/01/20";"1,532703";"3596802240";"0";"45727976,65";"1,27%";"1,1%";"6,71%";"22,93%";"12,51%";"";""
"2010/01/19";"1,533902";"3553852191";"0";"3809623,36";"0,11%";"1,12%";"6,96%";"23,41%";"12,54%";"";""
"2010/01/18";"1,5326";"3547029236";"0";"3128649,63";"0,09%";"1,03%";"7,32%";"23,75%";"12,53%";"";""
"2010/01/15";"1,532376";"3543382621";"0";"2255082,44";"0,06%";"1,71%";"7,84%";"23,48%";"12,51%";"";""
"2010/01/14";"1,535534";"3548425278";"0";"12671138,69";"0,36%";"1,92%";"8,06%";"23,76%";"12,61%";"";""
"2010/01/13";"1,533927";"3532053826";"0";"34825900,28";"0,99%";"1,69%";"7,95%";"24,07%";"12,57%";"";""
"2010/01/12";"1,533191";"3495549906";"0";"37547839,46";"1,07%";"2,15%";"7,79%";"23,78%";"12,56%";"";""
"2010/01/11";"1,535556";"3463336154";"0";"5402679,69";"0,16%";"2,33%";"8,72%";"24,24%";"12,58%";"";""
"2010/01/08";"1,532868";"3451880341";"0";"613134,63";"0,02%";"2,91%";"10,41%";"24,58%";"12,46%";"";""
