"Letöltés idõpontja";"2017.04.21. 17:17"
"Alap neve:";"Aegon Tempó Allegro 10 Alapokba Fektetõ Részalap"
"Befektetési sorozat megjelölése:";""
"Befektetési jegy devizaneme:";"HUF"
"Kategória:";"Dinamikus"
"Földrajzi kitettség:";"Globális"
"Devizális kitettség:";""
"Egyéb jellemzõ kitettség:";""
"Hozam/kockázat mutató:";"0"
"Bef. politika rövid leírása:";""
"Alap típusa:";"Nyilvános nyíltvégû"
"Alap fajtája:";"Alapok alapja"
"Alap indulási dátuma:";"2014/10/27"
"Alapkezelõ:";"AEGON Magyarország Befektetési Alapkezelõ Zrt."
"Letétkezelõ:";"UniCredit Bank Hungary Zrt."
"1 éves szórás:";"5,31%"
"5 éves szórás:";""
"Dátum";"Árfolyam";"NEÉ";"Kifizetett hozam";"Napi befjegy. forgalom";"Napi befjegy. forgalom változás(%)";"3 hónapos hozam";"6 hónapos hozam";"1 éves hozam";"3 éves hozam";"5 éves hozam";"10 éves hozam"
"2016/09/09";"1,018635";"111706801";"0";"111404,89";"0,1%";"1,08%";"1,35%";"0,48%";"";"";""
"2016/09/08";"1,027415";"112557279";"0";"37562,38";"0,03%";"1,76%";"2,43%";"1,36%";"";"";""
"2016/09/07";"1,029836";"112784858";"0";"97676,42";"0,09%";"1,99%";"2,5%";"1,81%";"";"";""
"2016/09/06";"1,028973";"112592750";"0";"64249,43";"0,06%";"2,09%";"2,42%";"1,51%";"";"";""
"2016/09/05";"1,025291";"112125837";"0";"-314971,84";"-0,28%";"1,48%";"2,06%";"1,15%";"";"";""
"2016/09/02";"1,024359";"112338599";"0";"-1307076,73";"-1,16%";"1,47%";"2,25%";"1,04%";"";"";""
"2016/09/01";"1,019283";"113082528";"0";"-95489,43";"-0,08%";"0,93%";"2,23%";"0,63%";"";"";""
"2016/08/31";"1,019922";"113248970";"0";"177563,63";"0,16%";"0,72%";"2,89%";"-0,34%";"";"";""
"2016/08/30";"1,019604";"113036152";"0";"42046,11";"0,04%";"0,49%";"2,85%";"-0,27%";"";"";""
"2016/08/29";"1,018236";"112842502";"0";"18605,84";"0,02%";"0,54%";"2,72%";"-0,4%";"";"";""
"2016/08/26";"1,016483";"112629658";"0";"21304,81";"0,02%";"0,5%";"2,55%";"0,79%";"";"";""
"2016/08/25";"1,016222";"112579439";"0";"-46576,88";"-0,04%";"0,39%";"2,88%";"1,29%";"";"";""
"2016/08/24";"1,017263";"112741388";"0";"133314,33";"0,12%";"0,58%";"3,43%";"1,82%";"";"";""
"2016/08/23";"1,018084";"112698956";"0";"-454394,23";"-0,4%";"1,27%";"3,49%";"-1,35%";"";"";""
"2016/08/22";"1,016939";"113026091";"0";"-771852,77";"-0,68%";"1,14%";"3,09%";"-1,46%";"";"";""
"2016/08/19";"1,018064";"113923834";"0";"982481,65";"0,87%";"1,5%";"3,73%";"-1,35%";"";"";""
"2016/08/18";"1,019938";"113149249";"0";"56183,31";"0,05%";"1,47%";"3,81%";"-1,3%";"";"";""
"2016/08/17";"1,019587";"113054146";"0";"215151,98";"0,19%";"1,59%";"3,68%";"-1,69%";"";"";""
"2016/08/16";"1,020378";"112926535";"0";"-396832,14";"-0,35%";"1,63%";"4,74%";"-1,53%";"";"";""
"2016/08/15";"1,023998";"113725405";"0";"189036,16";"0,17%";"1,99%";"5,35%";"-1,18%";"";"";""
"2016/08/12";"1,023193";"113447114";"0";"120437,62";"0,11%";"1,94%";"5,9%";"-1,65%";"";"";""
"2016/08/11";"1,023653";"113377625";"0";"142552,84";"0,13%";"1,95%";"6,41%";"-2,35%";"";"";""
"2016/08/10";"1,021742";"113023680";"0";"92503,01";"0,08%";"1,51%";"5,42%";"-2,59%";"";"";""
"2016/08/09";"1,023541";"113130017";"0";"-237856";"-0,21%";"2,02%";"5,68%";"-2,33%";"";"";""
"2016/08/08";"1,021796";"113174596";"0";"63454,38";"0,06%";"2,21%";"5,18%";"-2,49%";"";"";""
"2016/08/05";"1,019431";"112849340";"0";"55111,86";"0,05%";"1,99%";"4,28%";"-3,16%";"";"";""
"2016/08/04";"1,017157";"112542623";"0";"61190,19";"0,05%";"1,77%";"3,77%";"-2,67%";"";"";""
"2016/08/03";"1,012542";"111971087";"0";"-81684,69";"-0,07%";"1,17%";"3,05%";"-3,09%";"";"";""
"2016/08/02";"1,013991";"112213125";"0";"-300167,89";"-0,27%";"0,44%";"3,16%";"-3,38%";"";"";""
"2016/08/01";"1,017308";"112881350";"0";"-229146,07";"-0,2%";"0,49%";"2,74%";"-3,06%";"";"";""
"2016/07/29";"1,019699";"113376342";"0";"33879,7";"0,03%";"0,73%";"2,76%";"-2,32%";"";"";""
"2016/07/28";"1,019612";"113332792";"0";"67161,92";"0,06%";"0,44%";"3,33%";"-2,13%";"";"";""
"2016/07/27";"1,023462";"113693315";"0";"122054,62";"0,11%";"0,56%";"3,63%";"-1,65%";"";"";""
"2016/07/26";"1,022606";"113476272";"0";"-224423,7";"-0,2%";"0,37%";"3,65%";"-2,51%";"";"";""
"2016/07/25";"1,022848";"113727603";"0";"3036412,76";"2,74%";"0,67%";"3,93%";"-2,49%";"";"";""
"2016/07/22";"1,023222";"110731664";"0";"57698,17";"0,05%";"0,51%";"3,55%";"-2,81%";"";"";""
"2016/07/21";"1,024271";"110787428";"0";"-19773,87";"-0,02%";"0,56%";"4,54%";"-3,5%";"";"";""
"2016/07/20";"1,024123";"110791191";"0";"71783,7";"0,06%";"0,63%";"4,9%";"-3,55%";"";"";""
"2016/07/19";"1,022173";"110508590";"0";"84205,57";"0,08%";"0,27%";"3,96%";"-3,91%";"";"";""
"2016/07/18";"1,022812";"110493415";"0";"966592,29";"0,88%";"0,5%";"4,33%";"-3,85%";"";"";""
"2016/07/15";"1,025648";"109830513";"0";"705498,25";"0,65%";"0,84%";"4,35%";"-3,14%";"";"";""
