"Dátum";"Árfolyam";"NEÉ";"Kifizetett hozam";"Napi befjegy. forgalom";"Napi befjegy. forgalom változás(%)";"3 hónapos hozam";"6 hónapos hozam";"1 éves hozam";"3 éves hozam";"5 éves hozam";"10 éves hozam"
"2002/10/01";"1,640358";"409272235";"0";"-239,76";"-0%";"1,56%";"2,83%";"7,17%";"9,65%";"";""
"2002/09/30";"1,639962";"409173672";"0";"-391104,91";"-0,1%";"1,52%";"3,01%";"7,15%";"9,61%";"";""
"2002/09/27";"1,640474";"409692644";"0";"54,08";"0%";"1,82%";"2,94%";"7,38%";"9,74%";"";""
"2002/09/26";"1,643193";"410371634";"0";"-528959,55";"-0,13%";"1,98%";"3,11%";"7,5%";"9,76%";"";""
"2002/09/25";"1,635333";"408935104";"0";"74,04";"0%";"1,42%";"2,62%";"7,28%";"9,59%";"";""
"2002/09/24";"1,632538";"408236106";"0";"-4851836,47";"-1,19%";"1,39%";"2,72%";"7,11%";"9,53%";"";""
"2002/09/23";"1,6377";"414394105";"0";"30,33";"0%";"1,61%";"2,88%";"7,86%";"9,61%";"";""
"2002/09/20";"1,636627";"414122569";"0";"7074760,52";"1,71%";"1,68%";"2,9%";"7,38%";"9,69%";"";""
"2002/09/19";"1,633018";"406150209";"0";"113,31";"0%";"1,46%";"2,68%";"6,73%";"9,67%";"";""
"2002/09/18";"1,628548";"405038356";"0";"-223005,52";"-0,06%";"1,13%";"2,4%";"7,2%";"9,56%";"";""
"2002/09/17";"1,629138";"405408182";"0";"99782,41";"0,02%";"1,26%";"2,43%";"7,72%";"9,58%";"";""
"2002/09/16";"1,63293";"406251800";"0";"-250579,26";"-0,06%";"1,41%";"2,8%";"7,23%";"9,66%";"";""
"2002/09/13";"1,633136";"406553661";"0";"-3058252,17";"-0,75%";"1,55%";"2,65%";"7,58%";"9,81%";"";""
"2002/09/12";"1,633169";"409620190";"0";"-62,06";"-0%";"1,55%";"2,65%";"8,08%";"9,77%";"";""
"2002/09/11";"1,630076";"408844487";"0";"-381011,9";"-0,09%";"1,28%";"2,46%";"7,5%";"9,7%";"";""
"2002/09/10";"1,632851";"409922154";"0";"188,93";"0%";"1,57%";"2,63%";"8,1%";"9,76%";"";""
"2002/09/09";"1,63131";"409535102";"0";"-14,25";"-0%";"1,33%";"2,68%";"7,77%";"9,72%";"";""
"2002/09/06";"1,633806";"410161729";"0";"-60631,2";"-0,01%";"1,81%";"3,07%";"8,24%";"9,86%";"";""
"2002/09/05";"1,629226";"409072396";"0";"-275330,64";"-0,07%";"1,52%";"2,78%";"7,94%";"9,67%";"";""
"2002/09/04";"1,629959";"409531895";"0";"28,05";"0%";"1,46%";"2,83%";"8%";"9,68%";"";""
"2002/09/03";"1,630936";"409777341";"0";"36,24";"0%";"1,61%";"2,62%";"7,99%";"9,71%";"";""
"2002/09/02";"1,631637";"409953433";"0";"19963604,55";"4,87%";"1,72%";"2,77%";"8,25%";"9,77%";"";""
"2002/08/30";"1,630127";"389628912";"0";"-95,71";"-0%";"1,56%";"2,99%";"8,13%";"9,76%";"";""
"2002/08/29";"1,630485";"389714576";"0";"-165392,42";"-0,04%";"1,58%";"3,01%";"8,31%";"9,88%";"";""
"2002/08/28";"1,630221";"389816841";"0";"-1043852,36";"-0,27%";"1,68%";"2,99%";"8,08%";"9,87%";"";""
"2002/08/27";"1,629861";"390774380";"0";"-443383,52";"-0,11%";"1,46%";"3,13%";"7,91%";"9,86%";"";""
"2002/08/26";"1,627804";"390724019";"0";"-67,29";"-0%";"1,36%";"2,88%";"7,84%";"9,74%";"";""
"2002/08/23";"1,629355";"391096375";"0";"118,47";"0%";"1,52%";"2,92%";"8,12%";"9,89%";"";""
"2002/08/22";"1,630136";"391283721";"0";"-100595,76";"-0,03%";"1,57%";"2,97%";"8,16%";"9,93%";"";""
"2002/08/21";"1,629612";"391258508";"0";"-1603538,52";"-0,41%";"1,51%";"2,93%";"8,07%";"9,92%";"";""
"2002/08/16";"1,630371";"393045024";"0";"184,25";"0%";"1,29%";"3,04%";"8,2%";"9,94%";"";""
"2002/08/15";"1,63287";"393647291";"0";"-1977881,09";"-0,5%";"1,44%";"3,2%";"8,15%";"10,1%";"";""
"2002/08/14";"1,626857";"394168293";"0";"-984564,11";"-0,25%";"1,33%";"2,82%";"8,17%";"9,96%";"";""
"2002/08/13";"1,625263";"394765685";"0";"379772,54";"0,1%";"1,15%";"2,72%";"8,06%";"9,93%";"";""
"2002/08/12";"1,630437";"395641434";"0";"-1195130,09";"-0,3%";"1,29%";"3,21%";"8,6%";"10,04%";"";""
"2002/08/09";"1,625752";"395696269";"0";"-4990835,48";"-1,26%";"0,87%";"2,99%";"8,36%";"9,98%";"";""
"2002/08/08";"1,622688";"399931943";"0";"596210,52";"0,15%";"0,68%";"2,79%";"8,16%";"9,91%";"";""
"2002/08/07";"1,622788";"399360342";"0";"-515592,3";"-0,13%";"0,67%";"2,8%";"8,11%";"9,92%";"";""
"2002/08/06";"1,624715";"400350772";"0";"324488,24";"0,08%";"0,84%";"3%";"8,3%";"9,96%";"";""
"2002/08/05";"1,622188";"399404103";"0";"1441187,01";"0,36%";"0,78%";"2,8%";"8,07%";"9,92%";"";""
"2002/08/02";"1,624448";"398517350";"0";"-7721955,16";"-1,94%";"0,96%";"3,03%";"8,41%";"10,09%";"";""
"2002/08/01";"1,623272";"405945213";"0";"7,62";"0%";"0,89%";"2,95%";"8,31%";"9,97%";"";""
"2002/07/31";"1,624237";"406186531";"0";"-156,45";"-0%";"1,05%";"3,01%";"8,46%";"9,99%";"";""
"2002/07/30";"1,623594";"406025887";"0";"35,34";"0%";"0,87%";"2,97%";"8,24%";"9,98%";"";""
"2002/07/29";"1,624937";"406361707";"0";"-409205,48";"-0,1%";"0,95%";"3,27%";"8,37%";"10,13%";"";""
"2002/07/26";"1,620854";"405748814";"0";"21,71";"0%";"0,79%";"3,01%";"8,2%";"10,07%";"";""
"2002/07/25";"1,619218";"405339252";"0";"-2701203,43";"-0,67%";"0,69%";"2,91%";"8,21%";"10,16%";"";""
"2002/07/24";"1,616232";"407287988";"0";"43,72";"0%";"0,83%";"2,72%";"7,89%";"10,09%";"";""
"2002/07/23";"1,617051";"407494331";"0";"-550605,99";"-0,14%";"0,66%";"2,84%";"8%";"10,11%";"";""
"2002/07/22";"1,618361";"408375501";"0";"-156,03";"-0%";"1,04%";"2,98%";"8,01%";"10,12%";"";""
"2002/07/19";"1,618414";"408389031";"0";"224,18";"0%";"1,22%";"3,04%";"8,17%";"10,17%";"";""
"2002/07/18";"1,619105";"408563173";"0";"-6,71";"-0%";"1,27%";"3,08%";"8,12%";"10,19%";"";""
"2002/07/17";"1,61766";"408198550";"0";"31,72";"0%";"1,01%";"2,99%";"8,22%";"10,15%";"";""
"2002/07/16";"1,61863";"408443287";"0";"-74,33";"-0%";"1,29%";"2,95%";"8,37%";"10,18%";"";""
"2002/07/15";"1,617142";"408067881";"0";"4007835,48";"0,98%";"1,02%";"2,95%";"8,31%";"10,13%";"";""
"2002/07/12";"1,616493";"403897886";"0";"15,14";"0%";"1,18%";"3,05%";"8,23%";"10,19%";"";""
"2002/07/11";"1,613996";"403273969";"0";"-4,7";"-0%";"1,02%";"2,89%";"8,25%";"10,14%";"";""
"2002/07/10";"1,61687";"403992073";"0";"-510796,94";"-0,13%";"1,14%";"3,08%";"8,26%";"10,2%";"";""
"2002/07/09";"1,6144";"403884934";"0";"-33536,54";"-0,01%";"1,03%";"2,93%";"8,15%";"10,15%";"";""
"2002/07/08";"1,614818";"404023053";"0";"-2171243,03";"-0,54%";"0,86%";"3%";"8,24%";"10,18%";"";""
"2002/07/05";"1,614901";"406215174";"0";"-631264,79";"-0,16%";"1,16%";"3,03%";"8,2%";"10,29%";"";""
"2002/07/04";"1,614883";"406841904";"0";"-825418,47";"-0,2%";"1,16%";"3,03%";"8,26%";"10,31%";"";""
"2002/07/03";"1,615123";"407727909";"0";"-1490947,08";"-0,37%";"1,25%";"3,04%";"8,19%";"10,32%";"";""
"2002/07/02";"1,615398";"409288532";"0";"84973,18";"0,02%";"1,46%";"3,46%";"8,19%";"10,33%";"";""
"2002/07/01";"1,613048";"408608270";"0";"-104369,5";"-0,03%";"1,28%";"3,24%";"8,16%";"10,26%";"";""
"2002/06/28";"1,611216";"408248449";"0";"-1101243,71";"-0,27%";"1,1%";"3,37%";"8,06%";"10,27%";"";""
"2002/06/27";"1,612467";"409667525";"0";"1068525";"0,26%";"1,18%";"3,45%";"8,2%";"10,31%";"";""
"2002/06/26";"1,610119";"408004017";"0";"-2200262,18";"-0,54%";"1,31%";"3,31%";"8,25%";"10,26%";"";""
"2002/06/25";"1,611751";"410620058";"0";"-541336,95";"-0,13%";"1,25%";"3,29%";"8,2%";"10,3%";"";""
"2002/06/24";"1,61095";"410957058";"0";"-5184,25";"-0%";"1,34%";"3,45%";"8,28%";"10,32%";"";""
"2002/06/21";"1,609564";"410608666";"0";"-158490,77";"-0,04%";"1,2%";"3,36%";"8,29%";"10,34%";"";""
"2002/06/20";"1,610374";"410973872";"0";"400133,01";"0,1%";"1,25%";"3,41%";"8,4%";"10,37%";"";""
"2002/06/19";"1,608845";"410183912";"0";"-500841,18";"-0,12%";"1,16%";"3,33%";"8,15%";"10,33%";"";""
"2002/06/18";"1,610216";"411034724";"0";"200075,5";"0,05%";"1,37%";"3,3%";"8,37%";"10,36%";"";""
"2002/06/17";"1,607491";"410139385";"0";"-5684303,26";"-1,39%";"1,17%";"3,14%";"8,55%";"10,28%";"";""
"2002/06/14";"1,608245";"416018732";"0";"10,18";"0%";"1,08%";"3,58%";"8,55%";"10,34%";"";""
"2002/06/13";"1,609424";"416323704";"0";"138,07";"0%";"1,16%";"3,65%";"8,63%";"10,45%";"";""
"2002/06/12";"1,607672";"415870361";"0";"1500354,38";"0,36%";"1,05%";"3,54%";"8,44%";"10,41%";"";""
"2002/06/11";"1,609964";"414960759";"0";"401293,49";"0,1%";"1,34%";"3,69%";"8,82%";"10,46%";"";""
"2002/06/10";"1,607139";"413832039";"0";"-2008747,72";"-0,49%";"1,26%";"3,4%";"8,61%";"10,41%";"";""
"2002/06/07";"1,604819";"415240496";"0";"-142884,6";"-0,03%";"1,24%";"3,24%";"8,67%";"10,38%";"";""
"2002/06/06";"1,606429";"415800105";"0";"73181,52";"0,02%";"1,34%";"3,34%";"8,74%";"10,41%";"";""
"2002/06/05";"1,605068";"415374711";"0";"-19,91";"-0%";"0,99%";"3,25%";"8,67%";"10,38%";"";""
"2002/06/04";"1,60407";"415116459";"0";"11,38";"0%";"1,03%";"3,1%";"8,68%";"10,35%";"";""
"2002/06/03";"1,605156";"415397493";"0";"-81,53";"-0%";"1,2%";"3,15%";"8,75%";"10,39%";"";""
"2002/05/31";"1,605111";"415385929";"0";"1406663,39";"0,34%";"1,41%";"2,9%";"8,75%";"10,59%";"";""
"2002/05/30";"1,603356";"413526628";"0";"-100236,69";"-0,02%";"1,29%";"2,79%";"8,76%";"10,54%";"";""
"2002/05/29";"1,606428";"414419366";"0";"-1292364,72";"-0,31%";"1,65%";"2,99%";"9,07%";"10,61%";"";""
"2002/05/28";"1,605899";"415574836";"0";"17,27";"0%";"1,5%";"3,17%";"8,88%";"10,59%";"";""
"2002/05/27";"1,605593";"415495632";"0";"-253690,57";"-0,06%";"1,47%";"3,04%";"8,86%";"10,52%";"";""
"2002/05/24";"1,604939";"415579977";"0";"-1550738,94";"-0,37%";"1,37%";"3,5%";"8,88%";"10,47%";"";""
"2002/05/23";"1,605294";"417222982";"0";"-1260624,28";"-0,3%";"1,4%";"3,52%";"8,79%";"10,47%";"";""
"2002/05/22";"1,603661";"418057900";"0";"-1907432,64";"-0,46%";"1,2%";"3,41%";"8,62%";"10,44%";"";""
"2002/05/21";"1,60657";"420727139";"0";"495673,25";"0,12%";"1,48%";"3,59%";"8,93%";"10,5%";"";""
"2002/05/17";"1,609683";"421045735";"0";"6585476,39";"1,56%";"1,73%";"4,07%";"9,12%";"10,77%";"";""
"2002/05/16";"1,605435";"413366486";"0";"-106273,96";"-0,03%";"1,46%";"3,8%";"8,8%";"10,64%";"";""
"2002/05/15";"1,60674";"413808857";"0";"398309,57";"0,1%";"1,55%";"3,88%";"8,96%";"10,67%";"";""
"2002/05/14";"1,609654";"414160313";"0";"160,4";"0%";"1,9%";"4,08%";"9,35%";"10,74%";"";""
"2002/05/13";"1,611043";"414517539";"0";"1605988,71";"0,39%";"1,97%";"4,16%";"9,4%";"10,72%";"";""
"2002/05/10";"1,611707";"413081734";"0";"348149,32";"0,08%";"2,1%";"4,46%";"9,39%";"10,68%";"";""
"2002/05/09";"1,611935";"412791972";"0";"-407512,69";"-0,1%";"2,11%";"4,47%";"9,58%";"10,77%";"";""
"2002/05/08";"1,611219";"413015947";"0";"-8708785,83";"-2,11%";"2,14%";"4,42%";"9,54%";"10,76%";"";""
"2002/05/07";"1,609563";"421291287";"0";"-876809,36";"-0,21%";"2%";"4,32%";"9,51%";"10,72%";"";""
"2002/05/06";"1,610536";"422423302";"0";"-1024758,25";"-0,24%";"2,09%";"4,43%";"9,66%";"10,82%";"";""
"2002/05/03";"1,60898";"423038951";"0";"-58,91";"-0%";"2,05%";"4,47%";"9,67%";"10,89%";"";""
"2002/05/02";"1,607327";"422604397";"0";"-250023,88";"-0,06%";"1,94%";"4,37%";"9,66%";"10,81%";"";""
"2002/04/30";"1,609637";"423462134";"0";"-1024785,71";"-0,24%";"2,3%";"4,52%";"9,97%";"10,86%";"";""
"2002/04/29";"1,609812";"424533070";"0";"-34,73";"-0%";"2,22%";"4,53%";"9,99%";"10,97%";"";""
"2002/04/26";"1,608086";"424077931";"0";"-223114,57";"-0,05%";"2,2%";"4,6%";"9,75%";"10,99%";"";""
"2002/04/25";"1,602887";"422929265";"0";"-631805,85";"-0,15%";"1,87%";"4,26%";"9,37%";"10,81%";"";""
"2002/04/24";"1,606496";"424514745";"0";"-5430349,14";"-1,28%";"2,17%";"4,52%";"9,79%";"10,89%";"";""
"2002/04/23";"1,601716";"428665827";"0";"-682596,89";"-0,16%";"1,92%";"4,16%";"9,21%";"10,78%";"";""
"2002/04/22";"1,602116";"429455646";"0";"-405714,91";"-0,09%";"1,93%";"3,37%";"9,73%";"11,26%";"";""
"2002/04/19";"1,598849";"428984797";"0";"-795782,36";"-0,19%";"1,79%";"3,21%";"9,46%";"10,88%";"";""
"2002/04/18";"1,601421";"430471949";"0";"1263357,8";"0,29%";"1,96%";"3,38%";"9,54%";"11%";"";""
"2002/04/17";"1,598006";"428293312";"0";"900520,4";"0,21%";"1,64%";"3,17%";"9,29%";"10,92%";"";""
"2002/04/16";"1,600801";"428140325";"0";"-680,39";"-0%";"1,91%";"3,62%";"9,66%";"10,98%";"";""
"2002/04/15";"1,594451";"426442671";"0";"79,92";"0%";"1,65%";"3,01%";"9,23%";"10,61%";"";""
"2002/04/12";"1,597694";"427309945";"0";"249834,24";"0,06%";"1,85%";"4,46%";"9,55%";"10,79%";"";""
"2002/04/11";"1,598635";"427311638";"0";"184,73";"0%";"1,91%";"4,53%";"9,57%";"10,86%";"";""
"2002/04/10";"1,598016";"427145996";"0";"-1232633,2";"-0,29%";"1,89%";"4,49%";"9,28%";"10,85%";"";""
"2002/04/09";"1,601011";"429181496";"0";"34787,75";"0,01%";"2,12%";"4,45%";"9,87%";"10,92%";"";""
"2002/04/08";"1,601703";"429332197";"0";"1624729,22";"0,38%";"2,33%";"4,78%";"9,77%";"10,96%";"";""
"2002/04/05";"1,596428";"426298869";"0";"1906093,05";"0,45%";"1,85%";"4,19%";"9,29%";"10,97%";"";""
"2002/04/04";"1,595136";"424049312";"0";"-2664425,31";"-0,63%";"1,77%";"4,11%";"9,36%";"10,94%";"";""
"2002/04/03";"1,592096";"425900509";"0";"100,99";"0%";"1,97%";"3,91%";"9,15%";"10,87%";"";""
"2002/04/02";"1,592689";"426059041";"0";"-221587,04";"-0,05%";"1,93%";"3,77%";"9,4%";"10,89%";"";""
"2002/03/29";"1,593639";"426534894";"0";"158,39";"0%";"2,24%";"4,12%";"9,63%";"10,93%";"";""
"2002/03/28";"1,589376";"425393751";"0";"-230079,85";"-0,05%";"1,98%";"3,84%";"9,08%";"11,05%";"";""
"2002/03/27";"1,591912";"426302954";"0";"678556,93";"0,16%";"2,02%";"4,01%";"9,85%";"11,11%";"";""
"2002/03/26";"1,589698";"425032447";"0";"36,07";"0%";"2,09%";"4,06%";"9,52%";"11,06%";"";""
"2002/03/25";"1,591754";"425582117";"0";"29,13";"0%";"2,22%";"4,14%";"9,64%";"11,09%";"";""
"2002/03/22";"1,590451";"425233709";"0";"126946,56";"0,03%";"2,13%";"4,75%";"9,53%";"10,98%";"";""
"2002/03/21";"1,590439";"425103555";"0";"-54395,67";"-0,01%";"2,15%";"4,75%";"9,65%";"11,09%";"";""
"2002/03/20";"1,588391";"424610477";"0";"-2612683,09";"-0,62%";"1,9%";"4,61%";"9,43%";"11,04%";"";""
"2002/03/19";"1,588864";"427350381";"0";"-645007,09";"-0,15%";"1,95%";"4,25%";"9,84%";"11,05%";"";""
"2002/03/18";"1,589958";"428290081";"0";"-64856,99";"-0,02%";"1,66%";"3,91%";"9,85%";"11,04%";"";""
"2002/03/14";"1,590995";"428634319";"0";"63,89";"0%";"2,46%";"4,48%";"9,92%";"10,99%";"";""
"2002/03/13";"1,588671";"428008140";"0";"600346,9";"0,14%";"2,31%";"4,33%";"9,88%";"10,94%";"";""
"2002/03/12";"1,587088";"426981911";"0";"-1894019,2";"-0,44%";"2,11%";"4,55%";"9,88%";"10,9%";"";""
"2002/03/11";"1,58579";"428525174";"0";"-276533,05";"-0,06%";"1,85%";"4,95%";"9,7%";"10,88%";"";""
"2002/03/08";"1,585149";"428628379";"0";"71872,47";"0,02%";"1,97%";"4,72%";"9,97%";"11,12%";"";""
"2002/03/07";"1,589296";"429677678";"0";"33,59";"0%";"2,24%";"4,99%";"10,36%";"11,28%";"";""
"2002/03/06";"1,58766";"429235340";"0";"-569265,53";"-0,13%";"2,04%";"4,88%";"9,95%";"11,24%";"";""
"2002/03/05";"1,586054";"429369836";"0";"-39,44";"-0%";"1,93%";"5,08%";"9,92%";"11,2%";"";""
"2002/03/04";"1,585292";"429163590";"0";"-2249502,25";"-0,52%";"1,56%";"5,03%";"10,06%";"11,15%";"";""
"2002/03/01";"1,582864";"430752349";"0";"624269,29";"0,14%";"1,48%";"5,01%";"9,73%";"11,15%";"";""
"2002/02/28";"1,580363";"429448457";"0";"-154694,04";"-0,04%";"1,32%";"4,85%";"9,59%";"11,22%";"";""
"2002/02/27";"1,582243";"430114207";"0";"-919878,2";"-0,21%";"1,65%";"4,97%";"9,54%";"11,26%";"";""
"2002/02/26";"1,582314";"431053427";"0";"59118,6";"0,01%";"1,55%";"4,96%";"9,66%";"11,26%";"";""
"2002/02/25";"1,581659";"430815898";"0";"-127682,36";"-0,03%";"1,63%";"5,07%";"9,66%";"11,15%";"";""
"2002/02/22";"1,583183";"431358814";"0";"500233,69";"0,12%";"2,09%";"4,88%";"9,75%";"11,24%";"";""
"2002/02/21";"1,584711";"431274421";"0";"-226";"-0%";"2,19%";"4,98%";"9,97%";"11,34%";"";""
"2002/02/20";"1,583128";"430843838";"0";"511180,22";"0,12%";"2,08%";"4,88%";"9,89%";"11,3%";"";""
"2002/02/19";"1,582347";"430120363";"0";"44,94";"0%";"2,23%";"5%";"9,93%";"11,28%";"";""
"2002/02/18";"1,582188";"430077098";"0";"-67,65";"-0%";"2,22%";"4,98%";"9,84%";"11,26%";"";""
"2002/02/15";"1,58226";"430096737";"0";"-1267271,14";"-0,29%";"2,3%";"5%";"9,93%";"11,33%";"";""
"2002/02/14";"1,582207";"431349559";"0";"-136,07";"-0%";"2,3%";"4,99%";"9,78%";"11,35%";"";""
"2002/02/13";"1,579661";"430655591";"0";"-454205,47";"-0,11%";"2,14%";"4,82%";"9,63%";"11,29%";"";""
"2002/02/12";"1,579873";"431167654";"0";"-1503971,43";"-0,35%";"2,14%";"4,85%";"9,91%";"11,29%";"";""
"2002/02/11";"1,578774";"432370648";"0";"3047186,4";"0,7%";"2,04%";"4,57%";"9,92%";"11,25%";"";""
"2002/02/08";"1,578584";"429271794";"0";"-5425481,85";"-1,26%";"2,31%";"5,15%";"9,88%";"11,32%";"";""
"2002/02/07";"1,577457";"434386932";"0";"1612288,03";"0,37%";"2,24%";"5,07%";"9,75%";"11,31%";"";""
"2002/02/06";"1,577972";"432915934";"0";"-595069,98";"-0,14%";"2,27%";"5,11%";"9,92%";"11,33%";"";""
"2002/02/05";"1,577628";"433416498";"0";"1848677,63";"0,43%";"2,3%";"5,15%";"9,94%";"11,32%";"";""
"2002/02/04";"1,577193";"431448824";"0";"-43,7";"-0%";"2,28%";"5,13%";"10,14%";"11,32%";"";""
"2002/02/01";"1,576734";"431323306";"0";"144878,17";"0,03%";"2,38%";"5,04%";"9,78%";"11,42%";"";""
"2002/01/31";"1,576797";"431195656";"0";"-704696,03";"-0,16%";"2,38%";"5,05%";"9,81%";"11,43%";"";""
"2002/01/30";"1,5735";"430997271";"0";"3278461,46";"0,76%";"2,17%";"4,83%";"9,47%";"11,35%";"";""
"2002/01/29";"1,57492";"428104803";"0";"54208,15";"0,01%";"2,26%";"5,11%";"9,68%";"11,38%";"";""
"2002/01/28";"1,575001";"428072610";"0";"-537555,29";"-0,13%";"2,31%";"5,09%";"9,75%";"11,36%";"";""
"2002/01/25";"1,573438";"428184821";"0";"200354,4";"0,05%";"2,35%";"4,93%";"9,7%";"11,45%";"";""
"2002/01/24";"1,572325";"427681724";"0";"5357515,85";"1,25%";"2,29%";"4,86%";"9,51%";"11,43%";"";""
"2002/01/23";"1,571603";"422130280";"0";"-1416188,09";"-0,34%";"2,2%";"4,81%";"9,55%";"11,42%";"";""
"2002/01/22";"1,571853";"423613843";"0";"1283899,18";"0,3%";"1,42%";"4,92%";"9,64%";"11,42%";"";""
"2002/01/21";"1,571061";"422117147";"0";"1092544,83";"0,26%";"1,42%";"4,99%";"10,04%";"11,45%";"";""
"2002/01/18";"1,570677";"420921695";"0";"-218019,26";"-0,05%";"1,39%";"4,82%";"9,74%";"11,47%";"";""
"2002/01/17";"1,572283";"421570325";"0";"217,31";"0%";"1,51%";"4,93%";"9,95%";"11,51%";"";""
"2002/01/16";"1,570747";"421158266";"0";"-893616,9";"-0,21%";"1,67%";"4,83%";"9,81%";"11,47%";"";""
"2002/01/15";"1,568563";"421465053";"0";"23,87";"0%";"1,34%";"4,84%";"9,91%";"11,42%";"";""
"2002/01/14";"1,569629";"421751458";"0";"-2004,63";"-0%";"1,28%";"4,82%";"10,1%";"11,53%";"";""
"2002/01/11";"1,568617";"421481542";"0";"-598152,7";"-0,14%";"2,56%";"5,06%";"10,18%";"11,53%";"";""
"2002/01/10";"1,568376";"422014847";"0";"68389,78";"0,02%";"2,55%";"5,04%";"10,22%";"11,62%";"";""
"2002/01/09";"1,56784";"421802255";"0";"-1376744,46";"-0,33%";"2,29%";"5,01%";"10,1%";"11,6%";"";""
"2002/01/08";"1,565217";"422471020";"0";"-1979180,17";"-0,47%";"2,39%";"4,8%";"9,95%";"11,54%";"";""
"2002/01/07";"1,565754";"424595822";"0";"6429658,16";"1,51%";"2,13%";"5,01%";"10,17%";"11,57%";"";""
"2002/01/04";"1,567424";"418612171";"0";"-73,81";"-0%";"2,3%";"5,06%";"10,18%";"11,71%";"";""
"2002/01/03";"1,56133";"416984719";"0";"72,35";"0%";"1,9%";"4,65%";"9,78%";"11,56%";"";""
"2002/01/02";"1,562461";"417286703";"0";"782093,81";"0,19%";"1,8%";"4,73%";"10,1%";"11,59%";"";""
"2001/12/29";"1,558651";"415488979";"0";"3326035,37";"0,8%";"1,84%";"4,39%";"9,65%";"11,54%";"";""
"2001/12/28";"1,558482";"412118254";"0";"-165,44";"-0%";"1,82%";"4,5%";"9,97%";"11,61%";"";""
"2001/12/27";"1,56042";"412630896";"0";"-7790509,19";"-1,89%";"1,95%";"4,63%";"10,24%";"11,66%";"";""
"2001/12/22";"1,557212";"419557079";"0";"15609475,61";"3,72%";"2,56%";"4,54%";"9,65%";"11,63%";"";""
"2001/12/21";"1,556986";"403888978";"0";"951398,26";"0,24%";"2,54%";"4,66%";"9,44%";"11,72%";"";""
"2001/12/20";"1,558804";"403408066";"0";"-12720251,45";"-3,15%";"2,66%";"4,78%";"10%";"11,77%";"";""
"2001/12/19";"1,558512";"416050367";"0";"-168843,9";"-0,04%";"2,26%";"4,76%";"10,24%";"11,76%";"";""
"2001/12/18";"1,563972";"417677369";"0";"-2041137,99";"-0,49%";"2,22%";"5,23%";"10,72%";"11,9%";"";""
"2001/12/17";"1,557046";"417859797";"0";"-800731,86";"-0,19%";"2,49%";"4,81%";"10,07%";"11,78%";"";""
"2001/12/14";"1,552732";"417500575";"0";"-1186831,77";"-0,28%";"1,97%";"4,85%";"10,06%";"11,76%";"";""
"2001/12/13";"1,552737";"418688755";"0";"-818327,09";"-0,2%";"1,97%";"4,85%";"9,88%";"11,79%";"";""
"2001/12/12";"1,554364";"419946653";"0";"-2428124,53";"-0,58%";"2,39%";"4,96%";"9,86%";"11,82%";"";""
"2001/12/11";"1,557062";"423107918";"0";"49933,23";"0,01%";"3,05%";"5,09%";"10,01%";"11,89%";"";""
"2001/12/10";"1,556634";"422941696";"0";"5228351,53";"1,24%";"2,66%";"5,07%";"10,33%";"11,98%";"";""
"2001/12/07";"1,55449";"417138015";"0";"-2953993,8";"-0,71%";"2,69%";"5,06%";"10,35%";"11,95%";"";""
"2001/12/06";"1,55585";"420459541";"0";"3116602,35";"0,74%";"2,78%";"5,15%";"10,6%";"12,07%";"";""
"2001/12/05";"1,556092";"417407853";"0";"-1426905,72";"-0,34%";"3,09%";"5,16%";"10,44%";"12,08%";"";""
"2001/12/04";"1,560882";"420124026";"0";"-2846498,71";"-0,68%";"3,41%";"5,69%";"10,8%";"12,19%";"";""
"2001/12/03";"1,559387";"422565407";"0";"606060,47";"0,14%";"3,32%";"5,55%";"10,81%";"12,1%";"";""
"2001/11/30";"1,559811";"422074078";"0";"97,34";"0%";"3,48%";"5,68%";"10,77%";"12,21%";"";""
"2001/11/29";"1,556579";"421199424";"0";"407731,79";"0,1%";"3,27%";"5,46%";"10,6%";"12,14%";"";""
"2001/11/28";"1,558158";"421218545";"0";"549924,86";"0,13%";"3,36%";"5,57%";"10,79%";"12,17%";"";""
"2001/11/27";"1,556242";"420151342";"0";"864857,83";"0,21%";"3,38%";"5,44%";"10,67%";"12,13%";"";""
"2001/11/26";"1,55685";"419450293";"0";"942147,86";"0,22%";"3,21%";"5,61%";"10,89%";"12,14%";"";""
"2001/11/23";"1,550711";"416857876";"0";"1001877,79";"0,24%";"2,73%";"5,14%";"10,46%";"12,01%";"";""
"2001/11/22";"1,55085";"415893274";"0";"-444952,33";"-0,11%";"2,74%";"5,15%";"10,46%";"12,09%";"";""
"2001/11/21";"1,547756";"415507617";"0";"-737890,3";"-0,18%";"2,7%";"4,94%";"10,52%";"12,01%";"";""
"2001/11/20";"1,547776";"416250886";"0";"-5362895,94";"-1,29%";"2,69%";"5%";"10,43%";"12,01%";"";""
"2001/11/19";"1,548319";"421761695";"0";"-4031954,16";"-0,96%";"2,68%";"4,93%";"10,43%";"11,99%";"";""
"2001/11/16";"1,54671";"425351168";"0";"-657431,03";"-0,15%";"2,64%";"4,83%";"10,47%";"11,99%";"";""
"2001/11/15";"1,546619";"425983535";"0";"3264045,61";"0,77%";"2,63%";"4,82%";"10,65%";"12,09%";"";""
"2001/11/14";"1,546712";"422744908";"0";"2362754,3";"0,56%";"2,65%";"4,83%";"10,48%";"12,09%";"";""
